account_id,company_name,sector,industry,province,country,employee_count,annual_budget_multiplier,price_sensitivity,service_attachment,source,account_tier,website
ACC00683,Norte Minera Argentina,Manufactura,Manufacturing,Córdoba,Argentina,501,1.17,0.325,0.61,partner_referral,A,https://sur-solutions-servicios.com.ar
ACC00684,Sur Operaciones Argentina,Construcción,Construction,Santa Fe,Argentina,86,1.1,0.353,0.52,partner_referral,C,https://pampa-infraestructura-s-a.com.ar
ACC00685,Sur Tecnología S.R.L.,Minería,Mining,Catamarca,Argentina,465,1.3,0.098,0.72,industry_event,C,https://cumbre-industrial-group.com.ar
ACC00686,Aconcagua Operaciones Group,Oil & Gas,Oil & Gas,CABA,Argentina,1755,1.51,0.268,0.75,outbound_research,B,https://cumbre-tecnología-s-r-l.com.ar
ACC00687,Litoral Logística S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,4609,1.53,0.19,0.75,partner_referral,A,https://norte-servicios-argentina.com.ar
ACC00688,Sur Infraestructura Servicios,Construcción,Construction,Buenos Aires,Argentina,633,0.98,0.366,0.52,public_directory,B,https://pampa-minera-group.com.ar
ACC00689,Sur Servicios Argentina,Construcción,Construction,Mendoza,Argentina,80,1.15,0.386,0.52,outbound_research,C,https://andes-servicios-corp.com.ar
ACC00690,Delta Industrial Servicios,Construcción,Construction,Córdoba,Argentina,695,1.0,0.329,0.52,industry_event,C,https://aconcagua-energía-servicios.com.ar
ACC00691,Pampa Oil Corp.,Construcción,Construction,Córdoba,Argentina,733,0.94,0.345,0.52,public_directory,C,https://andes-infraestructura-corp.com.ar
ACC00692,Litoral Minera Group,Construcción,Construction,Santa Fe,Argentina,160,0.96,0.357,0.52,outbound_research,C,https://andes-logística-argentina.com.ar
ACC00693,Delta Operaciones Corp.,Manufactura,Manufacturing,Buenos Aires,Argentina,1439,1.26,0.159,0.61,partner_referral,A,https://andes-energía-servicios.com.ar
ACC00694,Delta Operaciones S.R.L.,Construcción,Construction,Santa Fe,Argentina,464,0.94,0.267,0.52,industry_event,B,https://delta-operaciones-argentina.com.ar
ACC00695,Aconcagua Infraestructura Argentina,Servicios,Services,CABA,Argentina,247,0.91,0.212,0.45,website_form,A,https://austral-solutions-s-a.com.ar
ACC00696,Norte Energía Servicios,Energía,Energy,Neuquén,Argentina,2044,1.13,0.3,0.68,partner_referral,B,https://delta-energía-group.com.ar
ACC00697,Aconcagua Industrial Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,1714,1.18,0.251,0.75,public_directory,C,https://patagonia-solutions-argentina.com.ar
ACC00698,Cumbre Servicios S.A.,Manufactura,Manufacturing,Santa Fe,Argentina,1815,1.21,0.165,0.61,outbound_research,B,https://delta-energía-servicios.com.ar
ACC00699,Patagonia Oil Group,Minería,Mining,Catamarca,Argentina,446,1.44,0.104,0.72,website_form,B,https://andes-oil-group.com.ar
ACC00700,Cumbre Minera Argentina,Construcción,Construction,Mendoza,Argentina,163,1.06,0.397,0.52,industry_event,B,https://austral-solutions-argentina.com.ar
ACC00701,Andes Solutions S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,2142,1.54,0.139,0.75,outbound_research,B,https://pampa-tecnología-group.com.ar
ACC00702,Aconcagua Energía Servicios,Minería,Mining,Río Negro,Argentina,2648,1.19,0.171,0.72,outbound_research,B,https://patagonia-infraestructura-argentina.com.ar
ACC00703,Pampa Energía Argentina,Energía,Utilities,Córdoba,Argentina,2275,1.35,0.245,0.68,outbound_research,C,https://cumbre-oil-servicios.com.ar
ACC00704,Aconcagua Operaciones S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2791,1.18,0.122,0.75,website_form,B,https://aconcagua-energía-group.com.ar
ACC00705,Norte Servicios S.R.L.,Construcción,Construction,Córdoba,Argentina,361,0.9,0.263,0.52,outbound_research,B,https://patagonia-energía-s-r-l.com.ar
ACC00706,Litoral Energía Servicios,Energía,Utilities,Santa Fe,Argentina,2491,1.25,0.276,0.68,public_directory,B,https://patagonia-industrial-s-r-l.com.ar
ACC00707,Sur Oil Servicios,Minería,Mining,San Juan,Argentina,840,1.27,0.098,0.72,website_form,B,https://delta-servicios-s-r-l.com.ar
ACC00708,Andes Logística Argentina,Minería,Mining,Río Negro,Argentina,1195,1.34,0.139,0.72,partner_referral,A,https://sur-minera-servicios.com.ar
ACC00709,Pampa Infraestructura Argentina,Minería,Mining,San Juan,Argentina,2232,1.43,0.137,0.72,industry_event,C,https://patagonia-energía-argentina.com.ar
ACC00710,Cumbre Industrial S.A.,Minería,Mining,Catamarca,Argentina,776,1.29,0.149,0.72,website_form,C,https://aconcagua-oil-argentina.com.ar
ACC00711,Austral Energía Corp.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,4418,1.43,0.264,0.75,website_form,C,https://austral-logística-s-r-l.com.ar
ACC00712,Litoral Servicios Argentina,Servicios,Services,CABA,Argentina,320,0.85,0.279,0.45,outbound_research,B,https://andes-operaciones-corp.com.ar
ACC00713,Sur Solutions Servicios,Minería,Mining,Salta,Argentina,563,1.2,0.148,0.72,industry_event,A,https://cumbre-operaciones-s-r-l.com.ar
ACC00714,Cumbre Minera S.A.,Servicios,Services,CABA,Argentina,247,0.8,0.304,0.45,industry_event,B,https://andes-logística-argentina.com.ar
ACC00715,Patagonia Operaciones Corp.,Oil & Gas,Oil & Gas,Chubut,Argentina,272,1.19,0.193,0.75,outbound_research,B,https://litoral-industrial-s-r-l.com.ar
ACC00716,Litoral Operaciones Group,Construcción,Construction,Córdoba,Argentina,251,1.01,0.376,0.52,public_directory,C,https://patagonia-minera-argentina.com.ar
ACC00717,Sur Operaciones S.A.,Manufactura,Manufacturing,Santa Fe,Argentina,336,1.24,0.282,0.61,website_form,A,https://andes-servicios-corp.com.ar
ACC00718,Delta Solutions Corp.,Energía,Utilities,Santa Fe,Argentina,209,1.04,0.208,0.68,partner_referral,C,https://delta-logística-corp.com.ar
ACC00719,Patagonia Energía S.A.,Energía,Energy,Mendoza,Argentina,618,1.05,0.21,0.68,outbound_research,A,https://sur-operaciones-servicios.com.ar
ACC00720,Norte Infraestructura Corp.,Construcción,Construction,Mendoza,Argentina,511,1.13,0.235,0.52,outbound_research,C,https://delta-solutions-group.com.ar
ACC00721,Pampa Operaciones S.R.L.,Construcción,Construction,Córdoba,Argentina,737,1.11,0.358,0.52,public_directory,B,https://pampa-tecnología-argentina.com.ar
ACC00722,Delta Operaciones S.A.,Construcción,Construction,CABA,Argentina,143,1.2,0.384,0.52,partner_referral,A,https://pampa-energía-s-a.com.ar
ACC00723,Pampa Solutions Group,Minería,Mining,Santa Cruz,Argentina,1355,1.27,0.151,0.72,website_form,B,https://norte-logística-group.com.ar
ACC00724,Sur Industrial S.R.L.,Servicios,Services,Santa Fe,Argentina,136,0.8,0.358,0.45,industry_event,A,https://litoral-infraestructura-servicios.com.ar
ACC00725,Litoral Logística Group,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,2266,1.2,0.22,0.75,public_directory,C,https://delta-logística-group.com.ar
ACC00726,Cumbre Oil Servicios,Construcción,Construction,Córdoba,Argentina,780,0.97,0.241,0.52,public_directory,B,https://patagonia-servicios-argentina.com.ar
ACC00727,Cumbre Solutions S.R.L.,Construcción,Construction,Buenos Aires,Argentina,62,1.18,0.196,0.52,public_directory,B,https://norte-minera-s-r-l.com.ar
ACC00728,Delta Solutions Corp.,Energía,Utilities,Córdoba,Argentina,259,1.31,0.257,0.68,public_directory,C,https://sur-minera-argentina.com.ar
ACC00729,Litoral Operaciones Servicios,Construcción,Construction,Mendoza,Argentina,89,0.95,0.24,0.52,outbound_research,B,https://cumbre-industrial-argentina.com.ar
ACC00730,Austral Oil S.A.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,4255,1.35,0.192,0.75,public_directory,C,https://aconcagua-tecnología-group.com.ar
ACC00731,Cumbre Solutions Servicios,Oil & Gas,Oil & Gas,Neuquén,Argentina,1510,1.55,0.242,0.75,partner_referral,B,https://austral-infraestructura-group.com.ar
ACC00732,Norte Oil S.A.,Manufactura,Manufacturing,Córdoba,Argentina,1500,1.02,0.247,0.61,industry_event,A,https://delta-infraestructura-s-r-l.com.ar
ACC00733,Pampa Solutions Servicios,Minería,Mining,Catamarca,Argentina,2731,1.1,0.129,0.72,public_directory,C,https://sur-energía-argentina.com.ar
ACC00734,Delta Operaciones Servicios,Manufactura,Manufacturing,Córdoba,Argentina,1528,1.06,0.151,0.61,website_form,C,https://pampa-infraestructura-s-r-l.com.ar
ACC00735,Cumbre Energía Argentina,Minería,Mining,Catamarca,Argentina,2301,1.43,0.116,0.72,public_directory,B,https://litoral-solutions-group.com.ar
ACC00736,Aconcagua Servicios Corp.,Minería,Mining,Santa Cruz,Argentina,2679,1.36,0.141,0.72,outbound_research,C,https://patagonia-minera-s-r-l.com.ar
ACC00737,Cumbre Minera Argentina,Energía,Energy,Córdoba,Argentina,853,1.23,0.124,0.68,outbound_research,C,https://aconcagua-tecnología-s-r-l.com.ar
ACC00738,Pampa Minera Argentina,Oil & Gas,Oil & Gas,Neuquén,Argentina,3693,1.2,0.195,0.75,website_form,B,https://aconcagua-operaciones-s-a.com.ar
ACC00739,Delta Solutions S.A.,Oil & Gas,Oil & Gas,Neuquén,Argentina,558,1.21,0.213,0.75,website_form,C,https://andes-energía-servicios.com.ar
ACC00740,Patagonia Solutions S.R.L.,Construcción,Construction,Córdoba,Argentina,744,1.13,0.376,0.52,outbound_research,B,https://litoral-servicios-s-r-l.com.ar
ACC00741,Patagonia Industrial S.A.,Oil & Gas,Oil & Gas,Chubut,Argentina,4653,1.4,0.118,0.75,partner_referral,A,https://pampa-industrial-s-r-l.com.ar
ACC00742,Norte Solutions Argentina,Energía,Utilities,Córdoba,Argentina,1527,1.24,0.249,0.68,website_form,B,https://patagonia-solutions-s-a.com.ar
ACC00743,Patagonia Tecnología Group,Servicios,Services,Córdoba,Argentina,192,0.91,0.43,0.45,website_form,C,https://cumbre-servicios-s-r-l.com.ar
ACC00744,Aconcagua Servicios Argentina,Energía,Utilities,Santa Fe,Argentina,822,1.22,0.172,0.68,website_form,B,https://litoral-logística-group.com.ar
ACC00745,Delta Servicios Group,Construcción,Construction,Buenos Aires,Argentina,22,1.02,0.339,0.52,partner_referral,C,https://patagonia-tecnología-corp.com.ar
ACC00746,Patagonia Logística S.R.L.,Servicios,Services,Córdoba,Argentina,84,1.03,0.275,0.45,partner_referral,B,https://aconcagua-tecnología-argentina.com.ar
ACC00747,Aconcagua Operaciones Servicios,Minería,Mining,Río Negro,Argentina,1107,1.29,0.149,0.72,public_directory,C,https://aconcagua-energía-servicios.com.ar
ACC00748,Pampa Energía S.R.L.,Construcción,Construction,Santa Fe,Argentina,611,0.9,0.399,0.52,website_form,B,https://litoral-servicios-s-a.com.ar
ACC00749,Delta Infraestructura Corp.,Oil & Gas,Oil & Gas,Chubut,Argentina,3156,1.53,0.199,0.75,partner_referral,B,https://pampa-industrial-argentina.com.ar
ACC00750,Andes Operaciones Group,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,3292,1.47,0.219,0.75,website_form,B,https://cumbre-servicios-s-a.com.ar
ACC00751,Pampa Energía S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,847,1.22,0.133,0.75,outbound_research,C,https://norte-minera-corp.com.ar
ACC00752,Andes Infraestructura S.A.,Construcción,Construction,Mendoza,Argentina,680,0.92,0.321,0.52,public_directory,C,https://austral-servicios-s-a.com.ar
ACC00753,Litoral Oil Argentina,Minería,Mining,San Juan,Argentina,2884,1.42,0.15,0.72,outbound_research,B,https://delta-infraestructura-s-a.com.ar
ACC00754,Aconcagua Tecnología S.A.,Energía,Energy,Córdoba,Argentina,947,1.14,0.268,0.68,public_directory,B,https://patagonia-minera-corp.com.ar
ACC00755,Aconcagua Servicios S.A.,Minería,Mining,Río Negro,Argentina,1759,1.33,0.107,0.72,website_form,A,https://sur-tecnología-group.com.ar
ACC00756,Austral Energía S.A.,Oil & Gas,Oil & Gas,Chubut,Argentina,1533,1.42,0.236,0.75,industry_event,A,https://pampa-industrial-s-r-l.com.ar
ACC00757,Andes Tecnología Corp.,Minería,Mining,Santa Cruz,Argentina,2413,1.12,0.093,0.72,industry_event,A,https://sur-infraestructura-corp.com.ar
ACC00758,Sur Servicios Argentina,Energía,Energy,Santa Fe,Argentina,1680,1.12,0.281,0.68,public_directory,A,https://delta-industrial-servicios.com.ar
ACC00759,Andes Infraestructura S.R.L.,Construcción,Construction,Mendoza,Argentina,620,1.1,0.197,0.52,website_form,C,https://pampa-solutions-argentina.com.ar
ACC00760,Austral Tecnología Argentina,Construcción,Construction,CABA,Argentina,533,1.03,0.209,0.52,industry_event,B,https://aconcagua-industrial-argentina.com.ar
ACC00761,Pampa Tecnología Servicios,Construcción,Construction,Mendoza,Argentina,264,1.19,0.305,0.52,partner_referral,A,https://andes-servicios-group.com.ar
ACC00762,Patagonia Minera Group,Energía,Energy,Buenos Aires,Argentina,2123,1.33,0.149,0.68,industry_event,B,https://sur-energía-s-a.com.ar
ACC00763,Litoral Infraestructura Corp.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,2313,1.57,0.275,0.75,partner_referral,A,https://norte-operaciones-corp.com.ar
ACC00764,Sur Oil Servicios,Manufactura,Manufacturing,Santa Fe,Argentina,952,1.07,0.276,0.61,public_directory,B,https://andes-tecnología-argentina.com.ar
ACC00765,Andes Servicios S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4794,1.32,0.203,0.75,website_form,B,https://litoral-energía-group.com.ar
ACC00766,Patagonia Energía S.R.L.,Energía,Energy,Neuquén,Argentina,1984,1.32,0.286,0.68,partner_referral,A,https://sur-energía-group.com.ar
ACC00767,Pampa Minera S.A.,Minería,Mining,Santa Cruz,Argentina,2091,1.26,0.156,0.72,partner_referral,A,https://pampa-logística-servicios.com.ar
ACC00768,Andes Logística Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,3315,1.25,0.138,0.75,website_form,C,https://aconcagua-infraestructura-group.com.ar
ACC00769,Patagonia Infraestructura Corp.,Construcción,Construction,Buenos Aires,Argentina,165,0.99,0.337,0.52,partner_referral,B,https://norte-servicios-s-a.com.ar
ACC00770,Norte Servicios S.R.L.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,3001,1.57,0.187,0.75,public_directory,B,https://delta-operaciones-group.com.ar
ACC00771,Andes Oil Servicios,Manufactura,Manufacturing,Mendoza,Argentina,1735,0.98,0.274,0.61,public_directory,A,https://sur-industrial-s-r-l.com.ar
ACC00772,Sur Energía Argentina,Manufactura,Manufacturing,Santa Fe,Argentina,1072,1.04,0.284,0.61,partner_referral,C,https://delta-minera-argentina.com.ar
ACC00773,Pampa Solutions Corp.,Servicios,Services,CABA,Argentina,28,0.98,0.238,0.45,outbound_research,C,https://cumbre-industrial-group.com.ar
ACC00774,Norte Oil S.A.,Construcción,Construction,Buenos Aires,Argentina,329,1.09,0.28,0.52,partner_referral,B,https://austral-operaciones-servicios.com.ar
ACC00775,Delta Minera Corp.,Servicios,Services,Córdoba,Argentina,68,0.85,0.341,0.45,public_directory,B,https://norte-operaciones-argentina.com.ar
ACC00776,Patagonia Energía S.A.,Minería,Mining,Santa Cruz,Argentina,506,1.32,0.138,0.72,partner_referral,C,https://cumbre-oil-s-a.com.ar
ACC00777,Andes Infraestructura Corp.,Construcción,Construction,Santa Fe,Argentina,615,0.97,0.28,0.52,partner_referral,A,https://litoral-energía-group.com.ar
ACC00778,Aconcagua Industrial Group,Servicios,Services,Santa Fe,Argentina,221,0.95,0.252,0.45,industry_event,B,https://aconcagua-solutions-s-a.com.ar
ACC00779,Andes Industrial S.R.L.,Manufactura,Manufacturing,Mendoza,Argentina,116,1.23,0.244,0.61,public_directory,B,https://delta-tecnología-corp.com.ar
ACC00780,Cumbre Operaciones S.A.,Minería,Mining,San Juan,Argentina,889,1.15,0.169,0.72,outbound_research,B,https://sur-oil-s-r-l.com.ar
ACC00781,Austral Energía Argentina,Energía,Utilities,Buenos Aires,Argentina,597,1.3,0.233,0.68,industry_event,C,https://delta-logística-s-r-l.com.ar
ACC00782,Andes Tecnología S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,3783,1.43,0.198,0.75,website_form,B,https://andes-servicios-corp.com.ar
ACC00783,Pampa Solutions Group,Construcción,Construction,Córdoba,Argentina,211,1.06,0.234,0.52,partner_referral,C,https://andes-infraestructura-s-a.com.ar
ACC00784,Cumbre Energía S.A.,Servicios,Services,CABA,Argentina,336,1.08,0.213,0.45,outbound_research,B,https://delta-energía-s-a.com.ar
ACC00785,Aconcagua Energía Corp.,Energía,Energy,Santa Fe,Argentina,931,1.14,0.208,0.68,website_form,A,https://aconcagua-operaciones-group.com.ar
ACC00786,Delta Infraestructura S.A.,Construcción,Construction,Mendoza,Argentina,184,1.1,0.319,0.52,website_form,A,https://sur-logística-corp.com.ar
ACC00787,Austral Infraestructura S.A.,Servicios,Services,CABA,Argentina,91,0.98,0.325,0.45,public_directory,B,https://delta-solutions-group.com.ar
ACC00788,Sur Servicios S.R.L.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,441,1.48,0.269,0.75,industry_event,B,https://pampa-energía-group.com.ar
ACC00789,Litoral Operaciones Servicios,Construcción,Construction,Córdoba,Argentina,498,1.18,0.235,0.52,outbound_research,B,https://norte-operaciones-s-a.com.ar
ACC00790,Delta Solutions Argentina,Energía,Utilities,Neuquén,Argentina,1356,1.15,0.2,0.68,public_directory,C,https://sur-tecnología-s-a.com.ar
ACC00791,Cumbre Logística Group,Construcción,Construction,Mendoza,Argentina,224,1.03,0.376,0.52,public_directory,B,https://aconcagua-infraestructura-servicios.com.ar
ACC00792,Andes Energía S.R.L.,Manufactura,Manufacturing,Córdoba,Argentina,865,1.09,0.177,0.61,outbound_research,A,https://sur-logística-s-r-l.com.ar
ACC00793,Sur Industrial Argentina,Construcción,Construction,Buenos Aires,Argentina,29,0.96,0.305,0.52,industry_event,C,https://austral-energía-corp.com.ar
ACC00794,Pampa Energía Servicios,Minería,Mining,Jujuy,Argentina,2259,1.35,0.212,0.72,website_form,B,https://aconcagua-operaciones-group.com.ar
ACC00795,Andes Minera Corp.,Construcción,Construction,CABA,Argentina,221,1.2,0.273,0.52,website_form,B,https://cumbre-logística-servicios.com.ar
ACC00796,Norte Industrial Argentina,Minería,Mining,Santa Cruz,Argentina,187,1.42,0.12,0.72,partner_referral,A,https://austral-oil-s-a.com.ar
ACC00797,Litoral Energía Corp.,Minería,Mining,Catamarca,Argentina,384,1.2,0.186,0.72,partner_referral,A,https://sur-minera-servicios.com.ar
ACC00798,Litoral Energía Group,Oil & Gas,Oil & Gas,Chubut,Argentina,3923,1.16,0.109,0.75,website_form,A,https://sur-operaciones-s-r-l.com.ar
ACC00799,Austral Industrial Argentina,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,3221,1.27,0.241,0.75,website_form,A,https://norte-energía-group.com.ar
ACC00800,Norte Servicios S.R.L.,Minería,Mining,Santa Cruz,Argentina,1654,1.14,0.125,0.72,outbound_research,C,https://aconcagua-minera-argentina.com.ar
ACC00801,Cumbre Minera Argentina,Oil & Gas,Oil & Gas,CABA,Argentina,2170,1.59,0.158,0.75,partner_referral,B,https://norte-infraestructura-argentina.com.ar
ACC00802,Pampa Energía S.A.,Oil & Gas,Oil & Gas,CABA,Argentina,2185,1.18,0.102,0.75,outbound_research,B,https://aconcagua-solutions-corp.com.ar
ACC00803,Austral Logística Group,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4522,1.44,0.253,0.75,website_form,C,https://pampa-logística-corp.com.ar
ACC00804,Pampa Energía Group,Servicios,Services,Buenos Aires,Argentina,214,0.85,0.263,0.45,public_directory,B,https://delta-minera-s-a.com.ar
ACC00805,Litoral Servicios Group,Construcción,Construction,CABA,Argentina,36,1.04,0.297,0.52,industry_event,B,https://austral-energía-group.com.ar
ACC00806,Austral Operaciones Servicios,Energía,Utilities,Córdoba,Argentina,1705,1.02,0.169,0.68,website_form,A,https://aconcagua-operaciones-s-r-l.com.ar
ACC00807,Cumbre Infraestructura Servicios,Minería,Mining,San Juan,Argentina,823,1.28,0.095,0.72,website_form,B,https://patagonia-solutions-s-a.com.ar
ACC00808,Norte Solutions S.A.,Oil & Gas,Oil & Gas,Neuquén,Argentina,4912,1.27,0.259,0.75,partner_referral,B,https://patagonia-solutions-argentina.com.ar
ACC00809,Pampa Servicios S.R.L.,Manufactura,Manufacturing,Córdoba,Argentina,1064,1.16,0.281,0.61,industry_event,C,https://patagonia-servicios-servicios.com.ar
ACC00810,Norte Solutions S.R.L.,Manufactura,Manufacturing,Mendoza,Argentina,1563,1.17,0.173,0.61,industry_event,C,https://delta-industrial-argentina.com.ar
ACC00811,Delta Infraestructura S.A.,Energía,Energy,Santa Fe,Argentina,165,1.24,0.274,0.68,public_directory,B,https://litoral-tecnología-s-a.com.ar
ACC00812,Patagonia Industrial S.A.,Energía,Utilities,Córdoba,Argentina,2015,1.29,0.215,0.68,outbound_research,C,https://patagonia-energía-group.com.ar
ACC00813,Litoral Logística Servicios,Construcción,Construction,Córdoba,Argentina,483,1.1,0.236,0.52,partner_referral,A,https://sur-infraestructura-argentina.com.ar
ACC00814,Cumbre Minera S.A.,Minería,Mining,Santa Cruz,Argentina,2819,1.34,0.182,0.72,website_form,A,https://aconcagua-solutions-argentina.com.ar
ACC00815,Andes Solutions Servicios,Servicios,Services,Córdoba,Argentina,264,0.91,0.381,0.45,outbound_research,C,https://aconcagua-energía-group.com.ar
ACC00816,Austral Servicios Group,Manufactura,Manufacturing,Mendoza,Argentina,1844,1.24,0.218,0.61,partner_referral,C,https://norte-infraestructura-s-r-l.com.ar
ACC00817,Cumbre Energía Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,3012,1.4,0.243,0.75,industry_event,B,https://andes-minera-argentina.com.ar
ACC00818,Norte Tecnología Servicios,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,4485,1.29,0.152,0.75,industry_event,A,https://andes-solutions-group.com.ar
ACC00819,Litoral Infraestructura S.A.,Manufactura,Manufacturing,Buenos Aires,Argentina,158,1.07,0.307,0.61,website_form,B,https://sur-infraestructura-servicios.com.ar
ACC00820,Patagonia Infraestructura S.R.L.,Construcción,Construction,Santa Fe,Argentina,178,1.03,0.382,0.52,industry_event,A,https://litoral-logística-s-r-l.com.ar
ACC00821,Aconcagua Energía Group,Construcción,Construction,Mendoza,Argentina,452,1.08,0.218,0.52,partner_referral,B,https://sur-tecnología-s-r-l.com.ar
ACC00822,Delta Operaciones Servicios,Construcción,Construction,CABA,Argentina,276,0.99,0.199,0.52,public_directory,C,https://litoral-oil-s-r-l.com.ar
ACC00823,Delta Oil Corp.,Minería,Mining,San Juan,Argentina,493,1.28,0.176,0.72,industry_event,B,https://aconcagua-minera-corp.com.ar
ACC00824,Austral Industrial Corp.,Servicios,Services,Santa Fe,Argentina,24,1.03,0.346,0.45,industry_event,C,https://cumbre-oil-group.com.ar
ACC00825,Norte Industrial Corp.,Oil & Gas,Oil & Gas,CABA,Argentina,4833,1.33,0.101,0.75,public_directory,B,https://andes-energía-s-a.com.ar
ACC00826,Sur Tecnología S.A.,Minería,Mining,Río Negro,Argentina,538,1.3,0.177,0.72,website_form,A,https://cumbre-oil-argentina.com.ar
ACC00827,Delta Oil Argentina,Construcción,Construction,CABA,Argentina,548,0.94,0.377,0.52,outbound_research,B,https://norte-industrial-corp.com.ar
ACC00828,Patagonia Industrial S.R.L.,Construcción,Construction,CABA,Argentina,137,1.06,0.234,0.52,website_form,B,https://austral-minera-corp.com.ar
ACC00829,Aconcagua Minera S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,2656,1.53,0.198,0.75,public_directory,B,https://cumbre-energía-corp.com.ar
ACC00830,Delta Solutions S.R.L.,Oil & Gas,Oil & Gas,Neuquén,Argentina,1713,1.36,0.152,0.75,website_form,C,https://litoral-logística-argentina.com.ar
ACC00831,Patagonia Minera Corp.,Minería,Mining,San Juan,Argentina,2957,1.15,0.12,0.72,website_form,B,https://andes-tecnología-group.com.ar
ACC00832,Andes Logística S.R.L.,Oil & Gas,Oil & Gas,CABA,Argentina,3841,1.55,0.183,0.75,website_form,C,https://sur-oil-servicios.com.ar
ACC00833,Austral Energía S.R.L.,Oil & Gas,Oil & Gas,CABA,Argentina,3399,1.31,0.229,0.75,industry_event,B,https://delta-infraestructura-argentina.com.ar
ACC00834,Litoral Operaciones Corp.,Minería,Mining,San Juan,Argentina,379,1.3,0.21,0.72,public_directory,B,https://sur-tecnología-servicios.com.ar
ACC00835,Patagonia Industrial S.A.,Minería,Mining,Santa Cruz,Argentina,1753,1.18,0.173,0.72,partner_referral,C,https://litoral-logística-s-r-l.com.ar
ACC00836,Delta Operaciones Corp.,Servicios,Services,Buenos Aires,Argentina,63,0.82,0.248,0.45,website_form,C,https://patagonia-minera-group.com.ar
ACC00837,Sur Energía Argentina,Construcción,Construction,Buenos Aires,Argentina,198,1.01,0.398,0.52,public_directory,B,https://pampa-infraestructura-corp.com.ar
ACC00838,Pampa Servicios Corp.,Energía,Energy,Santa Fe,Argentina,1003,1.03,0.124,0.68,website_form,A,https://delta-industrial-group.com.ar
ACC00839,Patagonia Logística S.R.L.,Construcción,Construction,Santa Fe,Argentina,579,0.96,0.226,0.52,partner_referral,B,https://sur-tecnología-servicios.com.ar
ACC00840,Aconcagua Operaciones S.A.,Manufactura,Manufacturing,Buenos Aires,Argentina,948,0.99,0.243,0.61,website_form,A,https://pampa-industrial-servicios.com.ar
ACC00841,Norte Infraestructura Corp.,Energía,Utilities,Buenos Aires,Argentina,997,1.02,0.277,0.68,industry_event,A,https://cumbre-solutions-servicios.com.ar
ACC00842,Cumbre Industrial Servicios,Servicios,Services,Córdoba,Argentina,214,0.97,0.433,0.45,industry_event,B,https://andes-logística-corp.com.ar
ACC00843,Delta Solutions Servicios,Minería,Mining,Salta,Argentina,343,1.42,0.173,0.72,website_form,B,https://patagonia-tecnología-servicios.com.ar
ACC00844,Patagonia Operaciones Servicios,Construcción,Construction,Buenos Aires,Argentina,374,1.17,0.285,0.52,outbound_research,B,https://andes-energía-s-a.com.ar
ACC00845,Aconcagua Minera Group,Energía,Energy,Córdoba,Argentina,1514,1.01,0.13,0.68,outbound_research,B,https://aconcagua-industrial-servicios.com.ar
ACC00846,Delta Operaciones Argentina,Energía,Utilities,Mendoza,Argentina,1625,1.19,0.141,0.68,website_form,C,https://sur-logística-s-r-l.com.ar
ACC00847,Pampa Energía Servicios,Minería,Mining,Catamarca,Argentina,1075,1.18,0.185,0.72,public_directory,B,https://andes-solutions-s-a.com.ar
ACC00848,Delta Infraestructura S.A.,Oil & Gas,Oil & Gas,Santa Cruz,Argentina,3792,1.31,0.218,0.75,outbound_research,C,https://delta-tecnología-corp.com.ar
ACC00849,Patagonia Infraestructura Servicios,Energía,Energy,Buenos Aires,Argentina,394,1.17,0.252,0.68,industry_event,C,https://pampa-minera-argentina.com.ar
ACC00850,Norte Solutions Servicios,Minería,Mining,Salta,Argentina,2358,1.21,0.156,0.72,website_form,A,https://aconcagua-tecnología-corp.com.ar
ACC00851,Austral Solutions Group,Minería,Mining,Jujuy,Argentina,661,1.14,0.181,0.72,outbound_research,A,https://pampa-minera-argentina.com.ar
ACC00852,Litoral Industrial Group,Construcción,Construction,Buenos Aires,Argentina,41,1.08,0.246,0.52,website_form,A,https://cumbre-operaciones-corp.com.ar
ACC00853,Litoral Industrial S.R.L.,Oil & Gas,Oil & Gas,Buenos Aires,Argentina,3351,1.32,0.219,0.75,public_directory,A,https://norte-industrial-servicios.com.ar
