service_id,date,account_id,company_name,province,service_family,service_item,ticket_type,sla_hours,resolved,parts_used,labor_hours,revenue_usd
SRV_ACC00056_02,2025-01-30,ACC00056,Pampa Energía Servicios,Córdoba,Cursos de capacitación,Capacitación técnica,corrective,12,1,4,0.58,2449.83
SRV_ACC00056_03,2024-09-10,ACC00056,Pampa Energía Servicios,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,4,1,0,0.58,1838.62
SRV_ACC00056_04,2025-11-29,ACC00056,Pampa Energía Servicios,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,1,4.46,43544.75
SRV_ACC00057_01,2024-12-09,ACC00057,Norte Tecnología Servicios,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,8,1,2,6.48,4667.35
SRV_ACC00058_01,2024-06-25,ACC00058,Delta Industrial Corp.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,3,6.31,1213.36
SRV_ACC00058_02,2025-11-13,ACC00058,Delta Industrial Corp.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,24,1,3,4.58,47523.79
SRV_ACC00058_03,2025-11-23,ACC00058,Delta Industrial Corp.,CABA,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,1,1.4,3343.63
SRV_ACC00058_04,2025-05-13,ACC00058,Delta Industrial Corp.,CABA,Servicio técnico,Mantenimiento correctivo,corrective,48,1,1,1.74,9445.54
SRV_ACC00058_05,2025-12-01,ACC00058,Delta Industrial Corp.,CABA,Cursos de capacitación,Capacitación técnica,corrective,4,1,3,4.07,1333.05
SRV_ACC00059_01,2025-06-02,ACC00059,Cumbre Solutions Corp.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,3,3.32,25509.29
SRV_ACC00059_02,2024-11-29,ACC00059,Cumbre Solutions Corp.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,1,11.64,2770.6
SRV_ACC00060_01,2024-10-23,ACC00060,Cumbre Infraestructura Corp.,Santa Fe,Servicio técnico,Mantenimiento correctivo,audit,8,1,1,5.01,12422.8
SRV_ACC00060_02,2025-01-27,ACC00060,Cumbre Infraestructura Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,48,1,0,0.5,47471.51
SRV_ACC00061_01,2025-05-26,ACC00061,Aconcagua Logística Servicios,Neuquén,Cursos de capacitación,Capacitación técnica,audit,48,1,0,5.42,1913.18
SRV_ACC00062_01,2024-12-25,ACC00062,Austral Minera Group,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,2,5.88,10368.55
SRV_ACC00062_02,2025-03-06,ACC00062,Austral Minera Group,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,12,1,3,0.77,2196.01
SRV_ACC00062_03,2024-08-19,ACC00062,Austral Minera Group,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,24,0,3,2.0,2517.08
SRV_ACC00062_04,2025-03-02,ACC00062,Austral Minera Group,Santa Cruz,Cursos de capacitación,Capacitación técnica,corrective,8,1,2,6.85,515.81
SRV_ACC00063_01,2024-10-29,ACC00063,Delta Logística Corp.,Río Negro,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,12,1,2,5.13,44259.15
SRV_ACC00064_01,2024-10-05,ACC00064,Andes Oil Corp.,San Juan,Cursos de capacitación,Capacitación técnica,training,4,1,2,6.88,2800.32
SRV_ACC00064_02,2024-05-26,ACC00064,Andes Oil Corp.,San Juan,Cursos de capacitación,Capacitación técnica,training,4,1,3,3.29,4703.4
SRV_ACC00064_03,2025-04-15,ACC00064,Andes Oil Corp.,San Juan,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,9.66,15231.97
SRV_ACC00064_04,2024-05-06,ACC00064,Andes Oil Corp.,San Juan,Cursos de capacitación,Capacitación técnica,training,24,1,3,5.3,2513.43
SRV_ACC00065_01,2026-02-19,ACC00065,Litoral Minera S.A.,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,1,7.9,43252.79
SRV_ACC00065_02,2025-08-07,ACC00065,Litoral Minera S.A.,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,24,1,1,5.86,1382.75
SRV_ACC00065_03,2024-12-28,ACC00065,Litoral Minera S.A.,Jujuy,Servicio técnico,Mantenimiento correctivo,preventive,12,1,1,3.34,14809.97
SRV_ACC00065_04,2025-04-29,ACC00065,Litoral Minera S.A.,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,12,1,1,1.41,45669.66
SRV_ACC00066_01,2025-07-20,ACC00066,Patagonia Minera S.A.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,48,1,3,6.25,3074.48
SRV_ACC00066_02,2025-10-04,ACC00066,Patagonia Minera S.A.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,48,1,1,4.04,10890.07
SRV_ACC00066_03,2024-11-03,ACC00066,Patagonia Minera S.A.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,training,8,1,1,12.91,8230.17
SRV_ACC00066_04,2024-12-12,ACC00066,Patagonia Minera S.A.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,4,3.35,41498.95
SRV_ACC00067_01,2024-05-03,ACC00067,Aconcagua Solutions Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,3,5.33,2705.09
SRV_ACC00067_02,2024-08-03,ACC00067,Aconcagua Solutions Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,preventive,24,1,3,2.89,14504.75
SRV_ACC00067_03,2025-05-22,ACC00067,Aconcagua Solutions Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,preventive,24,1,1,2.77,11517.11
SRV_ACC00067_04,2025-07-28,ACC00067,Aconcagua Solutions Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,1,6,3.92,4302.63
SRV_ACC00068_01,2024-05-22,ACC00068,Cumbre Minera S.R.L.,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,4,1,7,9.18,39244.69
SRV_ACC00068_02,2024-07-15,ACC00068,Cumbre Minera S.R.L.,Salta,Auditoria de Aire Sullair,Auditoría industrial,audit,12,1,3,6.16,3472.27
SRV_ACC00068_03,2024-07-14,ACC00068,Cumbre Minera S.R.L.,Salta,Auditoria de Aire Sullair,Auditoría industrial,audit,8,1,2,3.43,8204.08
SRV_ACC00069_01,2024-05-02,ACC00069,Aconcagua Solutions Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,audit,8,1,3,4.41,646.36
SRV_ACC00069_02,2025-05-15,ACC00069,Aconcagua Solutions Corp.,Santa Fe,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,4,1,3,11.54,29763.11
SRV_ACC00069_03,2025-12-25,ACC00069,Aconcagua Solutions Corp.,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,training,12,1,4,5.48,4580.96
SRV_ACC00069_04,2025-09-03,ACC00069,Aconcagua Solutions Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,preventive,48,1,5,1.79,4386.55
SRV_ACC00069_05,2024-09-30,ACC00069,Aconcagua Solutions Corp.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,1.72,9704.64
SRV_ACC00070_01,2025-05-29,ACC00070,Patagonia Minera S.A.,CABA,Servicio técnico,Mantenimiento correctivo,audit,12,1,2,7.29,11016.31
SRV_ACC00070_02,2026-01-09,ACC00070,Patagonia Minera S.A.,CABA,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,5,7.3,7184.52
SRV_ACC00070_03,2024-09-03,ACC00070,Patagonia Minera S.A.,CABA,Cursos de capacitación,Capacitación técnica,corrective,24,0,1,3.35,641.13
SRV_ACC00071_01,2024-12-17,ACC00071,Austral Operaciones Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,12,1,2,4.5,669.46
SRV_ACC00071_02,2025-12-07,ACC00071,Austral Operaciones Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,24,0,1,7.19,4886.7
SRV_ACC00071_03,2025-04-26,ACC00071,Austral Operaciones Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,8,1,2,4.17,1908.08
SRV_ACC00071_04,2025-05-22,ACC00071,Austral Operaciones Group,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,4,1,2,3.85,11437.33
SRV_ACC00071_05,2025-05-20,ACC00071,Austral Operaciones Group,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,4,0,3,2.49,998.66
SRV_ACC00072_01,2025-02-23,ACC00072,Litoral Servicios Argentina,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,corrective,48,1,2,3.99,5636.99
SRV_ACC00072_02,2025-01-27,ACC00072,Litoral Servicios Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,2,2.49,40926.8
SRV_ACC00072_03,2026-02-22,ACC00072,Litoral Servicios Argentina,Neuquén,Servicio técnico,Mantenimiento correctivo,corrective,8,1,1,8.09,14717.38
SRV_ACC00072_04,2025-03-21,ACC00072,Litoral Servicios Argentina,Neuquén,Servicio técnico,Mantenimiento correctivo,preventive,12,1,2,0.5,408.85
SRV_ACC00072_05,2026-01-24,ACC00072,Litoral Servicios Argentina,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,8,1,2,7.32,23017.09
SRV_ACC00073_01,2024-05-18,ACC00073,Delta Servicios S.R.L.,San Juan,Cursos de capacitación,Capacitación técnica,preventive,48,1,2,6.45,2258.17
SRV_ACC00073_02,2025-04-20,ACC00073,Delta Servicios S.R.L.,San Juan,Servicio técnico,Mantenimiento correctivo,preventive,8,1,3,2.71,8703.2
SRV_ACC00073_03,2026-01-16,ACC00073,Delta Servicios S.R.L.,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,2,2.55,17556.32
SRV_ACC00073_04,2025-08-01,ACC00073,Delta Servicios S.R.L.,San Juan,Servicio técnico,Mantenimiento correctivo,preventive,8,1,2,4.72,3137.31
SRV_ACC00074_01,2025-06-17,ACC00074,Norte Industrial Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,training,8,1,1,2.36,2864.89
SRV_ACC00074_02,2025-07-14,ACC00074,Norte Industrial Corp.,Santa Fe,Cursos de capacitación,Capacitación técnica,audit,4,1,4,9.73,3729.72
SRV_ACC00074_03,2025-11-13,ACC00074,Norte Industrial Corp.,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,4,1.95,9906.26
SRV_ACC00074_04,2025-09-30,ACC00074,Norte Industrial Corp.,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,0,6.81,7158.69
SRV_ACC00074_05,2025-12-01,ACC00074,Norte Industrial Corp.,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,audit,24,1,5,6.54,4311.29
SRV_ACC00075_01,2024-07-28,ACC00075,Norte Solutions Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,48,1,2,1.98,2359.77
SRV_ACC00075_02,2024-05-22,ACC00075,Norte Solutions Corp.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,corrective,24,1,1,0.64,3808.0
SRV_ACC00075_03,2026-01-24,ACC00075,Norte Solutions Corp.,Córdoba,Cursos de capacitación,Capacitación técnica,training,24,1,5,5.05,1690.75
SRV_ACC00076_01,2024-12-28,ACC00076,Andes Tecnología Argentina,Catamarca,Servicio técnico,Mantenimiento correctivo,preventive,4,1,4,4.95,17723.31
SRV_ACC00077_01,2025-11-18,ACC00077,Patagonia Industrial Group,Chubut,Auditoria de Aire Sullair,Auditoría industrial,preventive,48,1,1,1.01,6629.98
SRV_ACC00077_02,2025-03-02,ACC00077,Patagonia Industrial Group,Chubut,Cursos de capacitación,Capacitación técnica,training,48,1,1,8.53,1295.97
SRV_ACC00078_01,2025-01-11,ACC00078,Austral Logística Servicios,Jujuy,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,4,1,2,7.94,4513.64
SRV_ACC00078_02,2025-08-19,ACC00078,Austral Logística Servicios,Jujuy,Cursos de capacitación,Capacitación técnica,corrective,8,1,1,1.17,3574.65
SRV_ACC00078_03,2025-02-12,ACC00078,Austral Logística Servicios,Jujuy,Cursos de capacitación,Capacitación técnica,corrective,4,1,2,5.65,4495.01
SRV_ACC00078_04,2024-05-15,ACC00078,Austral Logística Servicios,Jujuy,Servicio técnico,Mantenimiento correctivo,preventive,8,1,0,3.91,19928.92
SRV_ACC00078_05,2026-01-18,ACC00078,Austral Logística Servicios,Jujuy,Cursos de capacitación,Capacitación técnica,preventive,4,0,4,3.61,3596.93
SRV_ACC00079_01,2025-11-14,ACC00079,Pampa Operaciones Servicios,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,2,5.5,8741.66
SRV_ACC00080_01,2024-05-10,ACC00080,Aconcagua Logística S.A.,Córdoba,Cursos de capacitación,Capacitación técnica,preventive,12,1,2,1.61,4188.93
SRV_ACC00080_02,2026-02-03,ACC00080,Aconcagua Logística S.A.,Córdoba,Cursos de capacitación,Capacitación técnica,training,48,1,1,7.57,4271.6
SRV_ACC00080_03,2024-08-13,ACC00080,Aconcagua Logística S.A.,Córdoba,Auditoria de Aire Sullair,Auditoría industrial,corrective,8,1,3,5.07,9280.18
SRV_ACC00080_04,2025-12-07,ACC00080,Aconcagua Logística S.A.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,2,2.85,1979.12
SRV_ACC00080_05,2024-08-17,ACC00080,Aconcagua Logística S.A.,Córdoba,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,1,2.43,10395.24
SRV_ACC00081_01,2026-03-01,ACC00081,Aconcagua Energía S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,corrective,12,0,4,2.98,985.75
SRV_ACC00081_02,2025-05-15,ACC00081,Aconcagua Energía S.R.L.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,12,0,2,1.08,30248.67
SRV_ACC00081_03,2024-08-25,ACC00081,Aconcagua Energía S.R.L.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,4,1,2,3.16,15575.36
SRV_ACC00081_04,2025-12-24,ACC00081,Aconcagua Energía S.R.L.,Buenos Aires,Cursos de capacitación,Capacitación técnica,audit,8,1,1,5.14,3208.61
SRV_ACC00081_05,2025-04-12,ACC00081,Aconcagua Energía S.R.L.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,12,1,5,3.01,1947.47
SRV_ACC00082_01,2025-12-31,ACC00082,Austral Operaciones Servicios,Salta,Servicio técnico,Mantenimiento correctivo,training,8,1,3,0.5,17007.82
SRV_ACC00082_02,2024-05-06,ACC00082,Austral Operaciones Servicios,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,0,7.13,18950.94
SRV_ACC00082_03,2024-07-14,ACC00082,Austral Operaciones Servicios,Salta,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,1,3.69,23978.18
SRV_ACC00082_04,2025-12-01,ACC00082,Austral Operaciones Servicios,Salta,Auditoria de Aire Sullair,Auditoría industrial,preventive,4,1,1,5.85,8085.41
SRV_ACC00082_05,2024-11-14,ACC00082,Austral Operaciones Servicios,Salta,Servicio técnico,Mantenimiento correctivo,corrective,12,0,1,3.35,16465.31
SRV_ACC00083_01,2026-01-30,ACC00083,Pampa Logística S.A.,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,12,1,3,3.92,26854.27
SRV_ACC00083_02,2025-07-09,ACC00083,Pampa Logística S.A.,San Juan,Auditoria de Aire Sullair,Auditoría industrial,preventive,4,0,2,2.27,8265.95
SRV_ACC00083_03,2025-09-29,ACC00083,Pampa Logística S.A.,San Juan,Servicio técnico,Mantenimiento correctivo,preventive,48,1,0,8.11,2014.45
SRV_ACC00083_04,2024-09-01,ACC00083,Pampa Logística S.A.,San Juan,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,12,0,2,7.15,41990.96
SRV_ACC00084_01,2026-03-08,ACC00084,Pampa Tecnología S.A.,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,4,1,4,1.35,4306.04
SRV_ACC00085_01,2024-08-17,ACC00085,Sur Servicios Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,0,1.1,16218.82
SRV_ACC00085_02,2026-03-06,ACC00085,Sur Servicios Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,training,8,1,6,2.98,42535.72
SRV_ACC00085_03,2024-04-20,ACC00085,Sur Servicios Servicios,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,training,4,1,1,5.91,8812.36
SRV_ACC00085_04,2025-07-21,ACC00085,Sur Servicios Servicios,Santa Cruz,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,1,2.04,16196.41
SRV_ACC00085_05,2025-05-14,ACC00085,Sur Servicios Servicios,Santa Cruz,Servicio técnico,Mantenimiento correctivo,audit,8,1,1,5.09,10079.55
SRV_ACC00086_01,2024-10-21,ACC00086,Sur Solutions Servicios,Santa Fe,Servicio técnico,Mantenimiento correctivo,corrective,48,1,1,3.25,3124.31
SRV_ACC00086_02,2025-04-02,ACC00086,Sur Solutions Servicios,Santa Fe,Auditoria de Aire Sullair,Auditoría industrial,audit,8,1,1,0.79,3946.96
SRV_ACC00087_01,2025-09-06,ACC00087,Austral Tecnología S.A.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,8,1,1,4.09,17646.67
SRV_ACC00087_02,2025-09-27,ACC00087,Austral Tecnología S.A.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,24,1,3,2.67,9872.04
SRV_ACC00088_01,2024-12-23,ACC00088,Litoral Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,corrective,48,1,1,7.82,3572.77
SRV_ACC00088_02,2024-06-23,ACC00088,Litoral Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,24,0,3,0.53,949.18
SRV_ACC00088_03,2024-06-19,ACC00088,Litoral Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,12,1,3,1.29,3113.53
SRV_ACC00088_04,2024-10-24,ACC00088,Litoral Operaciones Corp.,Buenos Aires,Sistema de mantenimiento planificado,Contrato de mantenimiento,preventive,24,1,1,4.48,19693.38
SRV_ACC00088_05,2025-03-15,ACC00088,Litoral Operaciones Corp.,Buenos Aires,Cursos de capacitación,Capacitación técnica,audit,4,1,4,7.69,1714.37
SRV_ACC00089_01,2024-10-24,ACC00089,Austral Logística Corp.,Chubut,Servicio técnico,Mantenimiento correctivo,corrective,48,1,2,3.77,10147.54
SRV_ACC00090_01,2024-08-19,ACC00090,Pampa Operaciones Group,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,12,1,1,3.07,15533.59
SRV_ACC00091_01,2026-01-23,ACC00091,Patagonia Energía S.A.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,2,2.41,30611.22
SRV_ACC00091_02,2024-10-27,ACC00091,Patagonia Energía S.A.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,4,1,1,0.81,10119.6
SRV_ACC00091_03,2025-01-02,ACC00091,Patagonia Energía S.A.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,48,1,2,5.07,15220.67
SRV_ACC00091_04,2025-06-11,ACC00091,Patagonia Energía S.A.,Mendoza,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,4,3.38,35257.89
SRV_ACC00091_05,2024-06-19,ACC00091,Patagonia Energía S.A.,Mendoza,Servicio técnico,Mantenimiento correctivo,corrective,4,1,0,3.5,19792.8
SRV_ACC00092_01,2025-06-10,ACC00092,Sur Operaciones Argentina,Catamarca,Servicio técnico,Mantenimiento correctivo,preventive,48,1,3,13.95,637.28
SRV_ACC00092_02,2026-01-03,ACC00092,Sur Operaciones Argentina,Catamarca,Cursos de capacitación,Capacitación técnica,corrective,8,1,0,0.5,1652.22
SRV_ACC00092_03,2024-05-25,ACC00092,Sur Operaciones Argentina,Catamarca,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,24,1,3,1.85,38427.38
SRV_ACC00092_04,2025-05-14,ACC00092,Sur Operaciones Argentina,Catamarca,Servicio técnico,Mantenimiento correctivo,corrective,12,1,2,2.62,15423.73
SRV_ACC00092_05,2025-12-22,ACC00092,Sur Operaciones Argentina,Catamarca,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,3.5,14658.12
SRV_ACC00093_01,2025-05-15,ACC00093,Sur Oil Group,CABA,Cursos de capacitación,Capacitación técnica,preventive,8,1,2,2.35,1171.19
SRV_ACC00094_01,2025-08-08,ACC00094,Norte Industrial S.R.L.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,training,8,0,2,1.97,18511.99
SRV_ACC00094_02,2024-10-24,ACC00094,Norte Industrial S.R.L.,Buenos Aires,Auditoria de Aire Sullair,Auditoría industrial,audit,48,0,3,2.29,5748.34
SRV_ACC00094_03,2024-07-03,ACC00094,Norte Industrial S.R.L.,Buenos Aires,Servicio técnico,Mantenimiento correctivo,preventive,24,1,2,3.52,6820.22
SRV_ACC00094_04,2024-04-17,ACC00094,Norte Industrial S.R.L.,Buenos Aires,Cursos de capacitación,Capacitación técnica,audit,8,1,3,0.68,1374.88
SRV_ACC00095_01,2025-03-19,ACC00095,Andes Energía Argentina,Buenos Aires,Servicio técnico,Mantenimiento correctivo,corrective,8,1,0,4.97,11606.19
SRV_ACC00096_01,2024-12-23,ACC00096,Delta Tecnología S.A.,Neuquén,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,9.07,4699.85
SRV_ACC00096_02,2025-09-10,ACC00096,Delta Tecnología S.A.,Neuquén,Cursos de capacitación,Capacitación técnica,corrective,48,1,1,5.0,2717.53
SRV_ACC00096_03,2025-06-12,ACC00096,Delta Tecnología S.A.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,audit,48,1,3,4.43,23908.82
SRV_ACC00096_04,2025-09-04,ACC00096,Delta Tecnología S.A.,Neuquén,Cursos de capacitación,Capacitación técnica,audit,8,1,0,5.79,2965.19
SRV_ACC00096_05,2024-06-09,ACC00096,Delta Tecnología S.A.,Neuquén,Sistema de mantenimiento planificado,Contrato de mantenimiento,corrective,12,1,3,3.23,17802.18
SRV_ACC00097_01,2025-11-20,ACC00097,Aconcagua Energía Group,Buenos Aires,Cursos de capacitación,Capacitación técnica,preventive,8,1,2,6.19,1540.06
SRV_ACC00098_01,2025-01-04,ACC00098,Norte Infraestructura Group,Santa Cruz,Auditoria de Aire Sullair,Auditoría industrial,preventive,8,1,2,3.28,5188.42
SRV_ACC00098_02,2026-02-28,ACC00098,Norte Infraestructura Group,Santa Cruz,Servicio técnico,Mantenimiento correctivo,corrective,24,1,1,1.65,6740.85
